v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,target
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.43884764358614725,0.013407999909969326,0.20522402621846214,0.8526393965111287,0.005987326814193339,0.48682426912823584,0.4249598100061218,0.31499038991225004,0.09347525337266438,0.4024596221899973,0.8180808501896027,0.5776302134886461,0.751369832166568,0.4502801369861553,False
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,0.8795748565291484,0.4799993372732262,0.9400841244499409,0.09926464378718935,0.7239442330985344,0.8197676302470828,0.9604974673599252,0.4326752019191833,0.42458942326910054,0.5480055076894489,0.603567424630623,0.841580678796998,0.5437420551505959,0.8789398347150069,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.9362197741501728,0.15780822381678894,0.4030087729442621,0.888060036988942,0.32611219807457326,0.16557603944661914,0.954684750976132,0.8283771395288203,0.729816208322615,0.4672877341382694,0.05331077616091695,0.7073493168365672,0.9932441766786125,0.07991953101655092,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,0.6485235238834508,0.7403176559432697,0.49063450650623663,0.07712983547908547,0.9914032295584926,0.8551461364750896,0.8740164963026551,0.17531779579803963,0.7730111753620567,0.7487596369145209,0.9142550364244568,0.5812553404649766,0.34214012496365054,0.3876131058595709,True
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,0.9441842684951014,0.8332799687716915,0.7907114110612042,0.3264776495227796,0.3267602694312758,0.1590275704629951,0.11608717792169654,0.5135005073948301,0.0487186503710364,0.24243684384696984,0.4135218598398338,0.7586012912144653,0.9292899659652238,0.4899264264714841,False
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.4252932926714845,0.18693515411069883,0.3553046653540862,0.17239825371640005,0.9613918172015256,0.43908133044881714,0.7195799148528358,0.05718808120953034,0.5006208135585694,0.5010306586454824,0.034920176628776,0.9886947660703312,0.3548635360639789,0.8237737346841001,False
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,0.05125406095884055,0.9946508045629874,0.5804945336637841,0.014442980610732348,0.4475505744299989,0.4234536318294516,0.7715110879136653,0.8631764180398603,0.11683557190690685,0.598288247456867,0.32196749420572657,0.7042750875239313,0.8255409646736561,0.9297373370308497,True
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,0.8547611160043521,0.8854337210781256,0.4653804091845556,0.3434789486969424,0.9362214574503865,0.37611928736894706,0.24621170208693666,0.22636348620790758,0.9731382519049088,0.797335642394991,0.03918526498023189,0.37970034484557647,0.41415429942639315,0.5316381776109236,True
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,0.6462627771202721,0.8129994974780573,0.9974011635777132,0.9477664659145456,0.6148904582239343,0.04554820332915677,0.5008022831214491,0.3659768275923483,0.09756285467345749,0.253520968631174,0.17107154433353167,0.7798619624929419,0.4189446102910471,0.47068626089194754,False
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.39425689148793874,0.9902685797970654,0.8424249237522476,0.5499269299751947,0.36265292465752197,0.21258593251267754,0.9010402943289896,0.7504277890694189,0.997767967816397,0.3139271142283866,0.7702067356104316,0.30042837153477764,0.09516735946117172,0.5712903583276087,True
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,0.8879667036937986,0.8437626853348087,0.21244419231557277,0.19510583004423976,0.7806888515526412,0.6537816329373358,0.900927937691255,0.8945501571798905,0.38084846213956236,0.768382131402543,0.810250824207492,0.9587159206000753,0.9273082674262344,0.2823625214399863,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,0.6695411423304392,0.06437988963970842,0.2790773031688717,0.35471648230119934,0.8696572020058715,0.3354666536848341,0.860534791582313,0.35970779154360566,0.4719879464927751,0.04487259663901422,0.04096403387085612,0.9666393195071679,0.15682824739622636,0.9957124484770105,False
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,0.2928878175695421,0.5224347511660756,0.5834042385515654,0.7737735700316376,0.7989788552567282,0.7896523821503718,0.8028094456122911,0.036901245539952776,0.4117105142556413,0.8995079204784138,0.15216207255954928,0.9896379064960076,0.026991680137370633,0.6766115950640095,False
cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,0.36474086682561635,0.517999141737618,0.449129810201619,0.37308844050764345,0.14663900753460735,0.15781898394434934,0.48622867945074555,0.6196892666347517,0.2158523941121565,0.32387876935618487,0.1418352129140844,0.21831620423843656,0.8597521101517499,0.6745699413374022,False
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,0.23466882141647438,0.2578222710693414,0.6779404745816393,0.9280689273436591,0.21871761494308017,0.851261210931966,0.9746231862611502,0.24023475170030817,0.5456555189919833,0.2565358953339154,0.2702132377462615,0.19346762028209596,0.4296775055531311,0.19121628369317456,False
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.789630511597792,0.9692727134651402,0.4133168339465041,0.20736800837628233,0.14841254690840733,0.3415539792461796,0.7363916382735098,0.08936446015163058,0.6711965553709884,0.2474075260570402,0.21004519152298762,0.6253416593104957,0.03903856146011364,0.973655586928807,False
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,0.1914128981319545,0.4941923828864503,0.8437127053680011,0.5129115734829778,0.6636979040281369,0.08595829440444924,0.5174218831254634,0.6174922285649675,0.8494837361667802,0.7706525326208379,0.5589580079002774,0.7886129869874693,0.24155336438615527,0.1292910552843599,True
cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.9529711447131102,0.2795119151713923,0.6324633621880895,0.7949716687601791,0.9944131384781001,0.5851980035275848,0.554847091724453,0.22212829568162018,0.25385206230679636,0.9093119617139754,0.3749273971916971,0.23635480047022395,0.04302511160131106,0.7221521792542945,False
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,0.9098856787060341,0.438211442751709,0.09657611514176023,0.6502081075037517,0.3578350278403667,0.020140586153076123,0.7733216072781102,0.8819566893335986,0.6834041774441978,0.6851391130550946,0.9809356123309426,0.11816194720208772,0.08767130190152128,0.680441345590598,True
cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.4899306232821311,0.07672551911194947,0.42637476740326996,0.9265129487980779,0.639488281068607,0.08426845394707472,0.5408759727490148,0.5232458702833683,0.8265277743182511,0.5007889088588908,0.5453081866279766,0.7278116690334878,0.21352588129701122,0.5189108731624672,True
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.1317976465339984,0.2738604947746407,0.10088637224987906,0.6835378169616292,0.23170649468546056,0.99974390201007,0.377459424937162,0.470881591953596,0.740909008048744,0.5972763076117442,0.2257912655423463,0.8922958486354754,0.15834265976303952,0.5892468492960263,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,0.4935781673461084,0.325573678930861,0.0467714297545353,0.9663025024134536,0.7758253423423266,0.32401960468915236,0.8725312782241975,0.5135082793427368,0.09884957942232042,0.49730586621284434,0.5112676973380577,0.3932355629556745,0.5742230793129529,0.5613205928674542,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.4654125927899545,0.6462158388126259,0.7096456268168837,0.8854842730425146,0.2428460833383005,0.30909159969120326,0.7802311939438831,0.5728817768308035,0.5363902982300571,0.016345530153065058,0.4964633563956504,0.02430771584396596,0.5193207243515907,0.21748790007179908,False
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.7301972932239884,0.4908589702777634,0.8781037738727029,0.4441940870068367,0.7894492763918323,0.2949177757152266,0.6070474666213131,0.5340957958353233,0.09129795493699644,0.43812625760505697,0.34993891724704895,0.8847490357885283,0.3380269336090357,0.1106758222952059,True
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.009728400626696887,0.78628572118971,0.4396226350740615,0.2635832878458516,0.9347154914119876,0.18682732790698997,0.4446153955109411,0.8027883168685861,0.030290277939113208,0.8122553315714414,0.24257168254341754,0.18243916234651059,0.16689267771241445,0.8061692218972608,False
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.47476466288674124,0.1123108691570226,0.8012594310737071,0.8903065231954506,0.3224516442217852,0.26660992022316654,0.9435700629395206,0.6790897386744544,0.6146573323083977,0.9130631181047053,0.13428804769411629,0.860683809188944,0.3209069419071575,0.8605095934443346,True
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.9076245239175924,0.018657188204382114,0.585188488490493,0.7243462222080314,0.7589158385299646,0.1846265684999303,0.20989279159869756,0.4035764161508073,0.8891538470128567,0.7570966193079665,0.5601279174287377,0.4254513323553659,0.39010846068021565,0.2935063820701773,True
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,0.9907234527989732,0.30134028860712914,0.5131860700661302,0.7754998009900941,0.15856355595898552,0.5637869598259804,0.34725829746566994,0.49847236285501606,0.7725597812682428,0.8599327269167074,0.48251833266380806,0.13732362309992774,0.39358308539085496,0.734953266742246,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.7657411003318426,0.513934810158779,0.12047247732707889,0.8793415221505696,0.7005415297577922,0.20938562561094798,0.012032484687991785,0.5540090423309502,0.9458050264589555,0.2677331065768961,0.11340296513122816,0.7104900804453486,0.35339344889325097,0.3858182702296412,False
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,0.2737948542101625,0.9520973993062218,0.043810005770123395,0.007449581092702773,0.15719060423771913,0.5610136308708605,0.03368743480060865,0.2670112399375516,0.37229717191054246,0.6402374888698584,0.5128325009653977,0.28312416744768554,0.8479016820322346,0.1490512184396271,False
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,0.2267757857732663,0.4542485508493862,0.2581590774892618,0.12974717497614907,0.25158942406690565,0.2789179388726648,0.368956368104705,0.18256579943067852,0.2505172866570743,0.3396011224183749,0.8213931993199046,0.8290757303183657,0.41617981472533194,0.777652864371397,True
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,0.8859206622279703,0.3130974008474001,0.8672072527666094,0.5380072513256066,0.9486476025757815,0.6153878307652614,0.6745758039655813,0.950107468420724,0.21556518123498203,0.8064213995296303,0.4681158913586214,0.8674013111071028,0.13305432035334264,0.6270872293373577,True
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,0.3218509721741518,0.18036006233402513,0.3297886211897868,0.4032223219635862,0.953216020687528,0.02963243051527431,0.6401358119369371,0.9187742993256933,0.23994304064573535,0.3322472554503276,0.47596697487072404,0.6067605478274181,0.09772567982121305,0.7148481961944964,False
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,0.2576763917721482,0.2432703069045431,0.46261314900206374,0.6746198265107731,0.8385259821154422,0.31634859128370096,0.6546396823178015,0.2277243813545815,0.7078176420272136,0.8295359177796906,0.7582288253933767,0.5180369016376972,0.8664468387167404,0.07450378021024895,False
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.28384189080686084,0.9852027005766877,0.575223569007903,0.3053975311391507,0.832578224668384,0.32711309322122184,0.43037020125026393,0.9812125681821657,0.9442537117949369,0.4635830178087339,0.2773655198202293,0.42862149967082563,0.9080562768440886,0.5529478444419677,True
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,0.09942636168171093,0.193350822800609,0.4880709834381004,0.8599748359342007,0.6613235536107076,0.3712840513431622,0.7804427473192573,0.643439241614712,0.4631524583366403,0.8392873963500809,0.5208781375136313,0.472660969239169,0.3538736640426632,0.19467379577224675,True
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.5589158646734809,0.853811479280749,0.571975538546255,0.13849630041272698,0.15530970793210785,0.7456302834030982,0.9507869703242486,0.5478944938903479,0.253969890359138,0.2499776764890288,0.09818421668648458,0.8781769944836462,0.716529822005761,0.6873051052766186,True
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.4504702669598385,0.8145200098066584,0.8966051651751987,0.8715724186414042,0.5034344147265819,0.8185565702547631,0.15771476661597483,0.13370294483374134,0.6083847753362868,0.666696563261174,0.49871450584383215,0.11977689769974387,0.5446467237596406,0.9143338787359062,False
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,0.10893771543556907,0.023737277988913008,0.9112577658190567,0.7485804488052293,0.23156954389657336,0.707704185658768,0.8247868530221011,0.8833391840642515,0.9926072672800323,0.7577676761502709,0.9094705952626508,0.7268170658250426,0.9679705982852475,0.00950798382344964,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,0.9041375732455559,0.6342548797314772,0.9096084769922405,0.6382664035603369,0.9603321042107935,0.23675841409078902,0.5882049988077026,0.3719233684325125,0.21864677867314442,0.5954256901398135,0.5925024981255073,0.31365666347877685,0.5633137247583395,0.28629834177656743,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.134649199153412,0.6806243505384881,0.640017055337195,0.3666455331342229,0.9234187285044573,0.8749026481397468,0.9805340045079103,0.5509142135840002,0.04960237978580495,0.19727420215538394,0.9759714559335738,0.5022667867181776,0.4396862259815745,0.7571403498123918,True
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,0.2153597076687943,0.8396337260217747,0.8119228046285001,0.11984198891170283,0.5179319823882232,0.5312714131668825,0.505868635854332,0.15809979941264585,0.33102329168189526,0.33314185131878327,0.8234708117250631,0.38289523585710905,0.05550400610932127,0.2743647424032406,False
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,0.3639069892275868,0.9757155900414204,0.9592426285233435,0.9902629615377372,0.7075054631307821,0.1842518604971729,0.9389137123968188,0.15158988885207447,0.05399274777357532,0.8324603187665498,0.553689801777666,0.11664980098005717,0.6992406576443085,0.5767945854526572,False
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,0.20603124481434687,0.5886112373748646,0.744118434660276,0.09321673861243351,0.3096695889304937,0.837102685784973,0.29350054117128577,0.10582435871365847,0.9412065672690282,0.8110382463961684,0.21579725197518418,0.9178743256621237,0.5542252844788064,0.6493983781611804,False
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,0.88335334667746,0.6401157859546784,0.38048972745655807,0.37574465163967374,0.41179284210261824,0.9014644122842245,0.4912374843558682,0.9158608305581092,0.4615664824976108,0.1679699110816658,0.18610389109908043,0.8414577219255366,0.5332487469175823,0.7861732506245185,True
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.8640880961933769,0.7462491046136764,0.7049963197219361,0.7196279922416897,0.13815969625021218,0.09748642902853422,0.8747187422485577,0.9940815985614405,0.6410571906941291,0.13204068169750172,0.49530041678568826,0.06439235789621434,0.36668509402894145,0.1186729815825186,True
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.2038415751950139,0.7308158645068875,0.16335119180979774,0.6608832006811561,0.5092854573247467,0.7284244732597368,0.7266599568272072,0.21016688425053642,0.1519895596677432,0.8363480008004343,0.9835344057308419,0.09754473209908532,0.21950377161904544,0.007333366324101864,False
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.6158127129960957,0.8286248809167794,0.777483108723515,0.6361542733502489,0.9200098974452997,0.29278561175714346,0.32801436740162104,0.3722447158283645,0.11465702030828728,0.4427058323583274,0.604584016641944,0.3428170055031595,0.8713159681408668,0.2892977213837038,True
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.8253559908798406,0.7369480489761197,0.4135337358338359,0.6890027839847442,0.22982510520562605,0.5925500950978824,0.06380587345845601,0.938993717486637,0.6871513430416661,0.9407261594221532,0.8471990137337504,0.6233413200944209,0.15961774508598892,0.8040029425360903,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,0.8185297891902682,0.8751923344601924,0.8506001163441727,0.06947541798103418,0.8212661930196977,0.2998668322238125,0.6666917839260111,0.7738689610548483,0.47595688336485376,0.11181559867487867,0.26496229179175634,0.9178012928793935,0.3420965362536541,0.28607636951279436,True
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.14512113361088708,0.21121735334480962,0.4012518113277532,0.6468956796785846,0.6154133242575445,0.4611307912351158,0.3595079476186528,0.9303564535767193,0.16672104611634797,0.4416658890376053,0.6204942785884401,0.07315306448905867,0.6012272178276582,0.793147315587847,False
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,0.8787866110050765,0.037843411343427724,0.6776022178369591,0.6437272125892982,0.467529475602966,0.8606572400761406,0.06214722719696186,0.9321668550987979,0.5305598493382078,0.7885016216081518,0.8585698419607929,0.1042493136643069,0.6161838709001021,0.07112488228867586,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,0.16459322961871814,0.852577849736017,0.8821551173475475,0.14725899203809922,0.5785122991900007,0.5082347382277995,0.0920479578979776,0.4125567583186539,0.9840890830249373,0.8423328802245656,0.3222121928988152,0.5574551176111264,0.6822546350816276,0.9443902044398494,True
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.8905106681999968,0.3708427822359457,0.9815035237622437,0.1436142632325229,0.5113938149773977,0.44998965655518974,0.17135670822690807,0.5691135383578667,0.0701205364572669,0.2541638553020644,0.7562647575200895,0.04798034611014035,0.23566532197637913,0.20609754245040057,False
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.6655151130038814,0.6753286440387338,0.8020195928697627,0.02971051877292874,0.0996789665783192,0.22271685450147038,0.5675994539068931,0.38085447442663145,0.562494888890869,0.17437078208202994,0.9585584423736414,0.20430255632533922,0.6193908940644397,0.8390155421836242,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.4243959703115213,0.04443106930710672,0.32488234711810127,0.07148981004964461,0.2675559612466475,0.5400648911897781,0.7476192493330744,0.24936089439682851,0.15754476866735545,0.6659881341105581,0.7391827727721355,0.9130799221053616,0.17657342548574262,0.17048473774733486,False
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,0.10255700629031994,0.45456509174819304,0.7177855766896485,0.6738174983738231,0.044765307276568134,0.5045613383489377,0.1800394198183164,0.3811660084776767,0.7780351239715522,0.2462641133064667,0.9753943281328076,0.2758203212675274,0.534044141265004,0.831692990846152,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,0.18296510697135682,0.9658436382462493,0.5429537292034665,0.6989533986172537,0.852696044572641,0.15360181208306,0.600956194352596,0.941299231259578,0.2861860022555649,0.9243816630901805,0.9312914532831864,0.8760455298705342,0.9939961221063023,0.6765418515694528,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,0.950733084632203,0.44535743673680206,0.6000250163285932,0.22226905862410473,0.7028665251463037,0.7688818708719484,0.7545704140790832,0.02654564307765961,0.598318843230773,0.08845262857862013,0.09772603585724005,0.25475730402569496,0.5633924135937453,0.7596931250637773,False
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,0.14098413176915803,0.1993252321864506,0.8016267885282911,0.5449594055091338,0.21227527123065615,0.4541753350052967,0.45212445510835875,0.7238136965720761,0.0008574345300135233,0.011704298525413104,0.5640660388824383,0.4043224411704861,0.23176226969669278,0.20514302128436368,False
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.3749801493812217,0.49913311387807013,0.22617288621441412,0.1423481587247316,0.5414197086613939,0.5453337006583814,0.029500687419121818,0.3187767989645288,0.12369842429164046,0.21287844925935173,0.9699450115539461,0.5272471477693462,0.5490395489810531,0.1588514097366881,False
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,0.9534283268356041,0.008981901631351707,0.37070185567242153,0.732644745790379,0.07065822513382991,0.3863001623685489,0.9011370692808054,0.7425804290636232,0.32194887893950686,0.9072247993849791,0.43577674719679205,0.8493880812740789,0.5620540332884711,0.18830604261806172,True
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,0.8600591800057761,0.629749743586029,0.23180940254943605,0.45998911986240043,0.9998095882503314,0.04600090510705457,0.5297158622175624,0.8917759340660348,0.4889232250092065,0.6197640373059151,0.8370310482742953,0.5567796612951427,0.09768027300182769,0.951321063989358,True
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,0.35651969543507356,0.8690178777555712,0.7684675886734004,0.8133264081574477,0.9816921402905522,0.38197040806540794,0.552208544088261,0.2088200110648537,0.009454684955453985,0.36348977812068695,0.9552484980546526,0.5530212346040717,0.22095360455085034,0.8952399276329983,False
cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,0.22516430889615802,0.6123107374624289,0.2501788342802579,0.6529387761330462,0.3669470430114308,0.8127631264240218,0.9885220827681538,0.29032511506558867,0.2697223660687772,0.7378697457427282,0.784610695165118,0.9865718082518055,0.44514039916615844,0.24920717910769052,True
cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,0.19047538781352413,0.9236398972937889,0.2789082485340062,0.1547230007739352,0.3840081357932832,0.1781897618601186,0.07124329585075329,0.7631822296547174,0.7966765148807878,0.02024115277068339,0.08019916835728091,0.5888090259504167,0.3363064127724589,0.9669317008653139,False
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,0.9244210851564603,0.7793499006859393,0.6970017151020286,0.7195279832938413,0.33550337612359504,0.392769245828014,0.7940227492763505,0.8230065659819044,0.38444236237300466,0.04075625889139811,0.09935059046713923,0.5757822209894845,0.6790953543219429,0.34971273080996634,False
cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,0.041119692113470885,0.40294273559340665,0.5814556686438555,0.031155071651865707,0.5108591285723202,0.39811007716749613,0.585738938921052,0.8375299172611662,0.4574890924030143,0.8212739271855797,0.8669851070385219,0.8634193387918631,0.6807864179445539,0.3220169063328977,True
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,0.8388119760365069,0.3765226363809533,0.39780626902947636,0.43547879118364763,0.10695501854998068,0.6236225234745667,0.8743101150200391,0.11767883495904707,0.36500396314838535,0.831950599724002,0.6510918192522458,0.8118687702607107,0.18255855040840985,0.058413813405953086,False
cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,0.915482317116227,0.5197131420692552,0.6537426110994788,0.7160407123587438,0.784562051427633,0.6461990197391924,0.1399685931202138,0.34197714837692894,0.5913699750596547,0.49322815295454825,0.17118636221901673,0.5525834753602565,0.9297880043363019,0.9944988088275198,False
cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_2,0.3787997801861296,0.6690673410447304,0.7708544290608569,0.23781674373603667,0.5272584214658848,0.8255716368227367,0.484300138982814,0.8835934849261211,0.8268449421536859,0.24647081113338254,0.2357052746136914,0.1409523468612014,0.39459673649370564,0.07624436643504073,False
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,0.8313443729100155,0.5831432825103796,0.39570075512979774,0.0976334168803521,0.8650387176051718,0.9523105210695233,0.8032379015893123,0.08669447906506655,0.45106255929361316,0.6775302730225407,0.36970446663835854,0.7607258802774683,0.0024561348540994565,0.04951962604242932,False
cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,0.41872690379404276,0.5249050014769194,0.2737779120107551,0.8330081651689023,0.8963448456752691,0.11895443853070364,0.14330827267262214,0.6917582934501256,0.4429495186378931,0.016695658252762535,0.8478690210236006,0.2950259071171355,0.14348304422606228,0.5544393413464931,False
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_1,0.8810637243716827,0.03452984125853553,0.027988366920605245,0.3405330868724883,0.15341506399847837,0.1471349192476894,0.9409765978239776,0.4857058811082775,0.45846421681401195,0.30456842026255326,0.9964805611371435,0.6704320268466699,0.49008580585044925,0.6278969030323202,True
cat_inst_1,cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,0.32994845508567383,0.8021995043972352,0.9313828328445428,0.05605382781140522,0.28489758451867564,0.5623036637885015,0.28132178091003235,0.2788618585666023,0.28882216111168224,0.35385701607707876,0.13113364669160232,0.15613992589849335,0.9398718917138318,0.5525142324103028,False
cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_1,0.16806786930266704,0.9813296263547825,0.6151316872396202,0.6230337080265426,0.9715351074670859,0.8537873939814048,0.7947629682826228,0.6000370311900232,0.9038940423592021,0.13005260227599313,0.42256153371221294,0.9515228142693186,0.912305339629647,0.9862937413686033,True
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,0.3905355974313913,0.5297677195615058,0.22853650997898378,0.6877991409397644,0.6206526683970351,0.34419118476680055,0.3756522328513937,0.3730475922248869,0.508342550819836,0.8596182140892691,0.4709861753231007,0.2573767856140122,0.5106365935476833,0.568935893912239,True
cat_inst_1,cat_inst_2,cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_1,0.48440793226494694,0.8661348204123209,0.46925037120435775,0.8958810967107225,0.8294361884156166,0.20380962952640724,0.8964175898676501,0.5674065325835741,0.4605168717100592,0.08583435203139334,0.22948735152542155,0.8380647392238747,0.7628644368984655,0.6583047562731564,True
cat_inst_1,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,cat_inst_2,0.425610055894872,0.7063259724928249,0.4561566787768889,0.9764687085282635,0.6137602789073073,0.5506998996003714,0.5941363315324839,0.965748963636176,0.32537965711220496,0.49920557178758196,0.9950386374059678,0.8490915259773765,0.29080314536627117,0.0578622621661703,True
